what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1308414585290
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1308414585290
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1308414585290
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1308414585291
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1308414585291
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1308414585292
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1308414585292
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1308414585293
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1308414585293
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1308414585294
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1308414585294
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1308414585306
os,sysinfo,,,"linux",1308414585309
arch,sysinfo,,,"x86",1308414585309
ws,sysinfo,,,"gtk",1308414585310
locale,sysinfo,,,"en_US",1308414585310
processors,sysinfo,,,"8",1308414585310
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1308414585310
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1308414585310
java.specification.name,sysinfo,,,"Java Platform API Specification",1308414585310
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308414585310
java.specification.version,sysinfo,,,"1.6",1308414585310
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1308414585310
